M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;M14;M15;M16;M17;M18;M19;M20;M21;M22;M23;M24
0;0;1,085643516;0,418289275;3,485670137;0;0,016372986;0;0,08097462;0;0;0;0;3,34500082;0;2,12230869;0,182963718;0;0;2,804790358;0,350763982;3,496908068;5,920471316;0,15342558
0;0;0,86667534;0,335244227;3,311332226;0;0;0;0,043786162;0;0;0;0;2,829465893;0;1,124572709;0,146203026;0;0;2,88137287;0,13223617;2,882741706;4,939820452;0,063945128
0;0;1,199264324;0,626436128;3,014742585;0;0;0;0,160278146;0;0;0;0;1,94549336;0;0,973683422;0,11686837;0;0;1,656719209;0;1,983584194;4,406052673;0
0;0;2,708158627;0,60188122;0,872425099;0;0,853416807;0,017759147;0,484993302;1,738949897;3,553200058;0;0;2,350836315;0,309561387;0;0,094942817;0,021507127;0;0,816242443;0,085797485;0,082515773;3,558179812;2,450321728
0;0;2,525197152;0,374371804;0,62733777;0;0,970270718;0;2,965981995;2,621658529;3,835601667;0;0;0,818499857;0,205592669;0;0;0;0;0;0;0;0;1,13978761
0;0;3,14747099;0,587560343;0,99219227;0;1,642566566;0,051743916;0,402920974;2,459821692;4,354173427;0;0;2,501505464;0,497250052;0;0,02492432;0;0;0;0;0,041825086;0;2,34311514
0;0;1,047557983;0,523948481;0,178511858;0;1,407301286;0,029578969;0,339382024;2,778393283;4,440541417;0;0;3,174712432;0,410301611;0;0;0;0;0;0;0,230327351;0;3,283305951
0;0;1,882514777;0,541397634;0,393345668;0;1,640430151;0,055914361;3,018709934;2,843936767;3,905687364;0;0;2,654895353;0,396898266;0;0,025530093;0;0;0;0;0,155687353;0;3,12747832
0;0;2,260242982;0,497100458;0,421174883;0;1,939583621;0,035204985;3,080485146;2,897956949;1,287572015;0;0;2,000442806;0,256175406;0;0,106115431;0;0;0;0;0,096332897;0;2,819895272
0;0;1,885081168;4,494728611;0,521336365;0,090535476;1,500200603;0,223801911;4,787381975;2,063679319;2,933446848;0,049601802;0;2,365244698;0,575003661;0;0,443608953;0;0,142834204;0;0;0,183183576;0;2,320671935
0;0;0,267300925;4,562389543;0,097987911;0,175222466;0,569832231;0,123700473;5,431264658;0;0,079889676;0;0;0,617143728;0,086130235;0;2,781682125;0;0,433812116;0;0;0,124260555;0;3,037143693
0;0;0,333204011;4,575559488;0,125852108;0,192951457;0,828284443;0,146378292;5,547079902;0,027646092;0,196603893;0;0;1,464605805;0,171125287;0;0;0;0,022523493;0;0;0,148117619;0;3,932684638
0;0;0,272968502;4,46810788;0,098061651;0,178942713;0,530213317;0,115579322;5,367910045;0;0,097669134;0;0;0,567840833;0,028109443;0;0,004908645;0;2,061333749;0;0;0,048269813;0;3,367019601
0;0;0,357084301;4,65841733;0,133762276;0,072458106;0,630913551;0,124405435;5,346693351;0;0,220631674;0;0;1,927331626;0,199066566;0;0;0;0;0;0;0,112356851;0;2,318151885
0;0;0,412586315;4,651441038;0,112232478;0;0,349620548;0,083019031;4,933953432;0,09227557;0,182763724;0;0;2,913887362;0,177375692;0;0;0;0;0;0;0,063944117;0;0,308085674
0;0;0,310912726;4,255880782;0,036116957;0;0,232465059;0,001342063;4,099850179;0;0,062372563;0;0;1,847980538;0,162898079;0;0;0;0;0;0;0,117174743;0;0,307472195
0;0;0,529788475;4,426253675;0,160444984;0,054941959;0,169049734;0,136729886;5,361653878;0;0,089459552;0;0;3,031875687;0;0;3,69310714;0;0,329308451;0,629780465;0;0;0;0
0;0;0,562257387;4,386299509;0,11776747;0,013565605;0,092764695;0,094753634;5,037057375;0;0,047307946;0;0;2,449423217;0;0;3,601946269;0;0,508174905;2,148963471;0;0;0;0
0;0;0,462889075;4,41304288;0,148258648;0,077016321;0,161100678;0,146208209;5,482491845;0;0,09964611;0;0;2,828806137;0;0;4,5191256;0;0,77896048;3,449277776;0;0;0;0
0;0;0,435421116;4,22909736;0,114319861;0,06217102;0,125976931;0,106379336;5,350174397;0;0,085125971;0;0;2,880515035;0;0;4,43381006;0;1,732695009;2,607043897;0;0;0;0
0;0;0,649162369;0,412462749;3,383544434;0;0,060486406;0;0,086533711;0;0;0;0;3,545805787;0;1,246672186;0,422676147;0;0;2,85381249;2,109656846;2,728544855;5,175165119;0,075007241
0;0;1,628775915;0,42513418;3,408302143;0;0,038895446;0;0,080770136;0;0;0;0;3,285339338;0;1,080305733;0,228981637;0;0;1,251387709;0,153214031;2,648517433;5,301181877;0,101567063
0;0;0,826145209;0,272484251;3,214335696;0;0;0;0,014391365;0;0;0;0;2,693158132;0;0,465381657;0,147787628;0;0;2,707040146;0,1594227;2,09053655;4,390674982;0
0;0;1,094954716;0,2487218;3,107766395;0;0;0;0;0;0;0;0;2,613324046;0;0,199422925;0,133975333;0;0;2,376745185;0;0,192692693;4,410157216;0
0;0;2,560087317;0,354457411;0,561023586;0;0,95505826;0;0,32956783;2,713716734;3,954079443;0;0;0,824387025;0,195159323;0;0;0;0;0;0;0;0;1,147019089
0;0;3,149472455;0,389536536;0,977963175;0;0,802896722;0;0,308638856;0,584501088;3,841829407;0;0;1,587097967;0,214986867;0;0;0;0;0;0;0;0;1,197483761
0;0;0,837749863;0,524576732;0,140698203;0;1,054860859;0,010663187;0,391694434;0,592995075;4,185699831;0;0;3,202396792;0,424338916;0;0;0;0;0;0;0,193898202;0;3,213185655
0;0;2,519684371;0,510684644;0,550735082;0;1,320379322;0,012611876;3,123045882;0,279410419;2,48915341;0;0;2,338826846;0,395744024;0;0,12341181;0;0;0;0;0,132870954;0;3,089111232
0;0;1,97812922;0,469266031;0,327091101;0;1,704144241;0;2,877945007;0,126748874;0,4639869;0;0;2,278939827;0,277509718;0;0,130162351;0;0;0;0;0,09355233;0;2,736146863
0;0;0,821067091;0,406917559;0,076499183;0;1,012519323;0;3,044370011;0,029911272;2,038262551;0;0;2,054203316;0,205633292;0;0,068192071;0;0;0;0;0,040857093;0;2,639879978
0;0;0,320411281;4,55047025;0,131061752;0,190212909;0,71893528;0,155559049;5,54840642;0,040163596;0,188863202;0;0;2,919792907;0,132132288;0;0;0;0,138182889;0;0;0,122210619;0;3,787324996
0;0;0,282778255;4,203363777;0,03764129;0,017656692;0,377638935;0,043293973;4,297408605;0;0,054963817;0;0;2,23171684;0,148012439;0;0;0;0,039915268;0;0;0,1682235;0;2,800021807
0;0;0,320322948;4,542654032;0,111506807;0,107184209;0,584908534;0,133295464;5,477643993;0;0,154806035;0;0;0,344276856;0,149470384;0;0;0;0,055643453;0;0;0,158846482;0;3,382790072
0;0;0,314690206;4,56505223;0,118779888;0,055135469;0,564298115;0,126833198;5,342168131;0;0,181498838;0;0;0,456113184;0,190073657;0;0;0;0;0;0;0,148656922;0;2,106832968
0;0;0,355829799;4,592395575;0,117336902;0,039622432;0,459012269;0,119713316;5,267359302;0;0,170929925;0;0;1,463257331;0,207437505;0;0;0;0;0;0;0,07442377;0;0,232657736
0;0;0,373355518;4,424405694;0,11704877;0,020780959;0,31276925;0,110583863;5,196483172;0;0,091463447;0;0;2,393128024;0,148495415;0;2,036563883;0;0,070977218;0;0;0,031670098;0;0,142241903
0;0;0,397029052;4,121740489;0,036771435;0;0,072318657;0;3,751802345;0;0;0;0;2,552585804;0;0;2,830407261;0;0,113696542;0,061410564;0;0;0;0
0;0;1,412679353;4,529570225;0,331563405;0,110616555;0,189089847;0,196301605;5,390402055;0;0,110188704;0;0;2,895397253;0;0;4,322740253;0;0,65361673;2,664174922;0;0;0,013383215;0
0;0;0,482840719;4,470390127;0,150032251;0,045143981;0,140754962;0,131825325;5,368557139;0;0,095691781;0;0;1,57385039;0;0;4,325079543;0;1,383046592;3,454125143;0;0;0;0
0;0;0,50508763;4,458490316;0,139911028;0,127292181;0,162112935;0,135936524;5,456422464;0;0,090040403;0;0;2,84587824;0;0;4,733016446;0;2,242210753;3,583131269;0;0;0;0
0;0;0,422158874;0,341426024;3,028351728;0;0,021375281;0;0,026897372;0;0;0;0;3,065912041;0;0,155783624;0,398089104;0;0;2,688683796;1,643853732;0,264859255;4,41172509;0
0;0;0,605625623;0,423576516;3,189642471;0;0,139667117;0;0,058211886;0;0;0;0;3,17262571;0;0,285168715;0,678036624;0;0;1,038507239;1,985564851;0,349559033;4,791818892;0,024762753
0;0;0,961614632;0,301803531;3,257769556;0;0;0;0,016634212;0;0;0;0;2,6216026;0;0,350687078;0,190902002;0;0;2,307659983;0;0,568786036;5,625460161;0,128075288
0;0;0,577950585;0,201594617;2,973647829;0;0;0;0;0;0;0;0;1,851059255;0;0,175290771;0,085549024;0;0;2,805122085;0;0,175242249;4,986537816;0,044355959
0;0;1,992576506;0,515911477;0,344309418;0;0,722997523;0;0,270754358;0,031908164;0,806634415;0;0;2,021966395;0,104605285;0;0,252872859;0,012135057;0;0,137764324;0;0,076151967;2,540914587;3,477923105
0;0;1,342586237;0,362953151;0,172621498;0;0,607246069;0;0,443533016;0,415554653;3,561664359;0;0;1,431071778;0,1381618;0;0;0;0;0;0;0;0;1,099524917
0;0;2,621751914;0,518821579;0,589541869;0;1,18426718;0;0,252118037;0,178103431;2,639295042;0;0;2,464968541;0,515330857;0;0,111621956;0;0;0;0;0,164200456;0;3,015562663
0;0;1,021226538;0,415309301;0,097754515;0;1,054006127;0;0,219102122;0;2,212609739;0;0;2,42273176;0,311051383;0;0,103783083;0;0;0;0;0,127305188;0;2,924131377
0;0;1,323143365;0,414881444;0,166187972;0;0,757080071;0;0,330972049;0;0,734477808;0;0;2,524661702;0,006619253;0;3,21409715;0,023426345;0;0,010533792;0;0;0;3,289039942
0;0;0,333968823;4,944360071;0,030163652;0;0,142917155;0;0,367728173;0,06902507;0,080834359;0;1,782673696;3,374044365;0,210383636;0;0,134800489;0;0;0;0;0,113185801;0;0,479026502
0;0;0,329218133;5,123403744;0,104217728;0,17543273;0,855536182;0,093905277;4,804756696;1,989019788;0,130125848;0;2,86923106;2,926025117;0,237947731;0;0;0;0,059635565;0;0;0,306660004;0;3,456318499
0;0;0,260154567;4,028500341;0,019809379;0,011005295;0,30306557;0,035229908;4,183313119;0;0,016936176;0;0;0,469508136;0,099694506;0;0;0;0,122141305;0;0;0,190278382;0;2,956329525
0;0;0,245212453;4,069918012;0,029042777;0;0,302197308;0,028765448;4,204598202;0;0,031472622;0;0;0,521782531;0,141862515;0;0;0;0,028833545;0;0;0,203959298;0;1,680138794
0;0;0,333675957;4,310232065;0,053297216;0;0,211863383;0,030477897;4,552367718;0;0,064176057;0;0;0,351558175;0,136907233;0;0;0;0;0;0;0,084668582;0;0,144558692
0;0;0,389600088;4,629738077;0,135305384;0,02652119;0,414812739;0,126422593;5,403102156;0;0,224231401;0;0;0,235278344;0,198689186;0;0;0;0;0;0;0,062782199;0;0,164700762
0;0;0,328264865;4,408121198;0,10823708;0,026629129;0,260645954;0,119026379;5,226286538;0;0,109048133;0;0;0,240782653;0,075742009;0;2,108769846;0;0,087495496;0;0;0,004226441;0;0,101445607
0;0;0,444745457;4,376064794;0,133092697;0,067031135;0,338354251;0,147239439;5,438839216;0;0,103547233;0;0;1,447167833;0,11163398;0;3,408255656;0;0,066340968;0;0;0,018097399;0;0,087990008
0;0;0,291615072;4,418662841;0,105617914;0,097742558;0,185171083;0,108569391;5,195322284;0;0,08804013;0;0;2,355862883;0;0;3,731662662;0;1,919343129;0,363480197;0;0;0;0
0;0;0,329645148;4,218991255;0,07182075;0,002624983;0,073133841;0,068097513;4,789520758;0;0,038071167;0;0;0,326337915;0;0;3,674922966;0;1,051492007;2,131714769;0;0;0,028763616;0
0;0;0,260471982;4,430047749;0,103925793;0,192171446;0,126531075;0,117503451;5,269060883;0;0,071493164;0;0;0,246492227;0;0;4,252087691;0;2,701019412;2,431012759;0,357614607;0;0;0
0;0;0,51256175;0,531883283;3,423685995;0,014672911;0,254377067;0;0,12830346;0,070850947;0;0;0;3,91132624;0;1,043039527;3,345790255;0;0;1,676538518;1,894360305;2,591429642;5,017970655;0,061857554
0;0;0,358495631;0,403349234;3,332274593;0;0,05968884;0;0,06274239;0;0;0;0;3,545759433;0;0,13346713;2,8883484;0;0;2,589183277;2,043351997;0,159990191;4,504101233;0,00208769
0;0;0,566944978;0,277421726;3,136378849;0;0,004274584;0;0,019779533;0;0;0;0;2,781338501;0;0,196966213;0,176607148;0;0;0,784328586;0;0,148605716;4,908591236;0,036579931
0;0;0,679158009;0,241831326;2,588908852;0;0;0;0;0;0;0;0;1,492296286;0;0,109595823;0,053544211;0;0;1,378915569;0;0,091634454;4,174171427;0
0;0;4,031703349;1,505453402;2,652093152;0;0,041534646;0,034735966;0,314995537;0;0;0;0;3,529159975;0;0;4,865526296;0;0;0,883607357;0,037787239;0;3,316158507;0
0;0;2,514623358;0,395159027;0,554437406;0;0,764466646;0;0,211548283;0,371801953;0,889471733;0;0;0,908296035;0,141407372;0;0,023216072;0;0;0;0;0,073653451;0;1,699598591
0;0;2,24803546;0,441086997;0,411742262;0;1,050532608;0;0,229230077;0,216011104;0,683707096;0;0;2,427011927;0,263161292;0;0,027304514;0;0;0;0;0,084404987;0;0,875146054
0;0;2,404318419;0,512821273;0,437993488;0;2,134200347;0,007260588;0,242625583;0,191827473;0,912502022;0;0;2,600304225;0,414640142;0;0,19643609;0;0;0;0;0,167266372;0;2,911313553
0;0;0,766811777;0,375356518;0,054051642;0;1,097577428;0;0,247819803;0,031517943;0,322951435;0;0;2,06353658;0,197966318;0;0,040967612;0;0;0;0;0,104505054;0;2,433916287
0;0;2,38718015;0,499767574;0,470433953;0;0,673594121;0;0,154045259;0,000394407;0,435837134;0;0;2,293571071;0,279717228;0;0,101249668;0;0;0;0;0,175355241;0;2,881575223
0;0;0,419671249;5,210077104;0,08202874;0;0,528839723;0;0,460714379;0,027287474;3,346093675;0;0;1,461666007;0,423904679;0;0;0;0;0;0;0,142539957;0;3,231359599
0;0;0,371794442;5,036129575;0,05238517;0;0,252491227;0;3,198948645;0,098756773;0,07148641;0;2,3285979;3,549318261;0,38013938;0;0,020239588;0;0;0;0;0,164102305;0;0,588934672
0;0;0,240662368;3,606765268;0;0;0,132300622;0;3,367345893;0;0;0;0;0,284770207;0,0193481;0;0,023046388;0;0,034031021;0;0;0,070730015;0;0,17990773
0;0;0,689117547;4,338174507;0,175167322;0,061570592;0,266058433;0,106480638;5,164459209;0;0,107576967;0;0;0,259452021;0,040055221;0;0,049184642;0;0;0,060426125;0;0;3,339148043;0,172504927
0;0;0,254808278;4,422749999;0,096409876;0,090578028;0,26752835;0,118268873;5,260240357;0;0,085892885;0;0;0,264170335;0;0;0,086302186;0;2,03646317;0;0;0;0;0,085707085
0;0;0,266463419;3,820767848;0;0;0,063611348;0;3,824426778;0;0;0;0;0,190548264;0;0;2,039449054;0;0,30199271;0;0;0;0;0,060324601
0;0;0,267120942;4,094046346;0,030498713;0;0,091793384;0,01906572;4,340547627;0;0,002097054;0;0;0,176550105;0;0;3,343155704;0;0,216590969;0;0;0;0;0,053791779
0;0;1,866009362;4,414613151;0,438824483;0,08726606;0,287545801;0,207330758;5,713140671;0;0,11486816;0;0;0,268507122;0,102970381;0;3,811337203;0;0;0;0;0,018398932;0;0,09941876
0;0;3,532963892;4,301344674;1,332915315;0,580977727;0,272957519;0,232316348;5,390607111;0,013269029;0,140615583;0;0;0,318132442;0;0;3,869392204;0;0;1,77851096;0,356853232;0;0,196579712;0
0;0;1,156202626;4,374926129;3,002972118;0,18266727;0,41743714;0,229392226;5,052654356;0,065928595;0,169013197;0;0;3,167877487;0,130615395;0,395987238;2,809219333;0;0,466380237;2,145814852;0,301957541;0,475218565;4,686233409;0,204793627
0;0;0,540115172;0,647508995;3,664431234;0,027469202;0,326565844;0;0,172894344;2,140175172;0,085764787;0;0;3,775710104;0;0,336289216;3,644098815;0;0;0,368952765;0,095620478;0,048478531;5,302947786;0,076537783
0;0;0,293622864;0,431307283;3,263685008;0;0,193396803;0;0,087719047;0,094393105;0;0;0;3,728182995;0;0,165378279;3,490285141;0;0;0,357637761;0,824073976;0,060489973;4,607401184;0,012088316
0;0;3,10269733;0,524252724;3,068228805;0;0,058904053;0;0,083770349;0;0;0;0;2,894685446;0;0,22479944;0,154288466;0;0;0,728067378;0,036892354;0,15424401;4,454509614;0
0;0;0,726654116;0,329501231;2,667870984;0;0;0;0;0;0;0;0;2,551020833;0;0,068756687;0,214378193;0;0;0,73857414;0,038948266;0;3,173862843;0
0;0,291225008;2,994383344;0,535953159;0,826271042;0;0,110785403;0;0,151789306;0,12808237;0,004013721;0;0;0,771305591;0;0;0,046140706;0;0;2,053949351;2,50102185;0;4,71076489;0,105541425
0,176611756;2,775475039;2,911849425;0,343899685;0,645651537;0;1,103271614;0;0,05341603;0,538162733;0;0;0;0;0;0;0;0;0;0;3,040636849;0;0;0
0,107105963;2,506085589;3,030419278;0,311305584;0,738506902;0;0,931065128;0;0;0,407787621;0;0;0;0;0;0;0;0;0;0;0,850380491;0;0;0
0;0;0,711587821;0,419795275;0,051550413;0;0,327117948;0;0,176365884;0,071092116;0,103305172;0;0;0,441967919;0;0;0;0;0;0;0;0;0;0,302651612
0;0;2,423673812;0,479380768;0,43997044;0;1,904425418;0;0,257687368;2,859985486;0,501369548;0;0;2,088515845;0,208516743;0;0,101198825;0;0;0;0;0,099977522;0;2,95919693
0;0;1,22406797;0,425763528;0,14044151;0;1,553702574;0;0,264231511;2,583109508;2,412939086;0;0;2,208343016;0,285184795;0;0,023812873;0;0;0;0;0,119210786;0;2,504295774
0;0;0,27510083;4,069886644;0;0;0,059957525;0;0,364083882;0;0,015394742;0;0;0,339680668;0;0;0,168710659;0;0,077826773;0;0;0;0;0,210097712
0;0;0,77584995;5,646295394;0,131436392;0;0,063556177;0;0,346185163;1,824007248;2,334241424;0;3,043647711;2,023425916;0,130724643;0;0,008045742;0;0;0;0;0,048625205;0;1,162751224
0;0;0,398239146;5,515556362;0,067444693;0;0,332334524;0;2,821071455;0,019172153;0,359687033;0;0;0,23264567;0;0;0,201881203;4,685590988;0,211090951;0;0;0;0;0,487212461
0;0;0,211051403;4,132228372;0;0;0,048055281;0;3,456003909;0;0;0;0;0,200650061;0;0,055195759;0,363340325;0;2,588206746;0;0;0;0;0,19632257
0;0;0,222480238;4,099258333;0,057402793;0;0,117584708;0,099774187;5,008259317;0;0,073560234;2,149585597;0;0,055124511;0;0;0,365893031;0;2,119072647;0,578027704;2,571654665;0;0,011244208;0
0;0;0,262595205;4,451613147;0,097101032;0,128874714;0,175626501;0,107563627;5,280043821;0;0,079979897;0;0;0,201663855;0;0;3,803539241;0;1,689647271;0,113512039;0;0;0;0
0;0;0,383566072;4,475425234;0,131921506;0,087488305;0,286662087;0,151221963;5,577328227;0;0,109691895;0;0;0,212709257;0,072084753;0;3,677789349;0;0,062796526;0;0;0;0;0,099808356
0;0;0,489184072;4,345896736;0,134848546;0,059081223;0,160324214;0,120217007;5,242303668;0;0,075379958;0;0;0,212921036;0;0;3,56435059;0;0,139535336;0,013759986;0;0;2,555155013;0,037611652
0;0;2,63303841;4,311295894;0,697326689;0,214112405;0,284035879;0,197819699;5,669692013;0,025490176;0,130094133;0;0;0,189777172;0;0;4,075742946;0;0;0,691986575;0,035888823;0;3,840368236;0,032935476
0;0;3,280417333;4,295583433;1,068898318;0,525268706;0,35640005;0,306570746;5,706221638;0,019643733;0,18121738;0;0;0,291620751;0;0;3,957508105;0,042696638;0,01092874;2,547850068;2,365596032;0;4,481352795;0
0;0;1,648879752;3,23971311;2,755905517;0,016845723;0,531796222;1,180559071;1,284750361;0,319483342;0,258576632;0;0;2,608213317;0;0,357366666;0,716181722;0;0,056790785;1,750683289;0,232365282;0,363307216;4,444491387;0,123045759
0;0;0,331923366;0,366905421;3,029528331;0;0,105519742;0;0,05699419;0,014137846;0;0;0;2,997762874;0;0,057559757;2,468984326;0;0;0,959549184;0,192502885;0;4,196607869;0
0;0;0,258762405;0,531736615;3,73541339;0;0,081859408;0;0,13723041;2,76330485;0,143508628;0;0;2,487264997;0;0,516802625;0,487268276;0;0;0,03711433;0;0;5,061812541;0,072373528
0;0,046980505;1,800487065;0,602681208;0,369617595;0;0,063269524;0,073861707;0,139932602;0,059807034;0;0;0;0,202571674;0;0;0;0;0;0,100307119;0;0;3,569969351;0
1,322982943;0,206849215;2,434902173;0,419982253;0,367701997;0;1,797036082;0,805244245;0,090336244;2,006489447;0,073262578;0;0;0,133902463;0,056172108;0;0;0;0;0;0;0;2,594514963;0
0,260388367;3,12757223;3,525723734;0,647206456;1,205820893;0;1,748871992;0,025032734;0,160426339;1,491916132;0,044352438;0;0;0,068183475;0;0;0;0;0;0;1,93463703;0;0;0
0;0;0,359373969;0,253418305;0;0;1,274727853;0;0,050515266;1,083116924;0;0,264344949;0;2,137205502;0;0;0;0;2,330084969;0,027739602;4,624273649;0;0,026489911;0
0;0;0,624585796;0,790370057;0,135776021;0;2,558277778;0,118939608;0,489257787;1,789462401;3,106144102;0;0;0,248505179;0,039524198;0;0;0;0;0;0;0;0;0
0;0;2,984830103;0,488157645;0,812736125;0;1,35927629;0;0,258432418;2,667757887;1,597078233;0;0;1,798216975;0,203287416;0;0,032199806;0;0;0;0;0,005303777;0;0,890603705
0;0;1,672220148;0,519752;0,264143638;0,075353964;1,617698372;0;0,374619063;3,396385699;0,424698569;0;0;2,167773064;0;0;2,401639368;0,076139318;0,601636645;0,39144231;0,79461755;0;0,833217929;5,154156842
0,756920498;0,129038113;2,153046548;5,379224884;0,510261437;0,11149579;2,736978589;1,29420994;0,841392006;3,82250278;1,020917239;0,108244902;0,162720736;0,777825889;0,408328805;0;0,795608551;4,499546772;0,324313369;0,066744376;0;0;3,374605373;0,333233542
0;0;0,352022058;5,442498854;0,048647449;0;0,197816381;0;0,121053478;0;0,183341843;0;0;0,149588528;0;0;0,086186252;4,556854429;0,217628157;0;0;0;0;0,221278772
0;0;0,395183557;5,450947374;0,061923493;0;0,15090426;0;0,152639651;0;0,04959349;0;0,039678387;0,198632902;0;0;2,940336677;4,624881042;1,352590029;0;0;0;0;0,059807462
0;0;0,193526412;4,143301174;0;0;0;0;0,508000354;0;0;0;0;0,167699416;0;0,106150163;0,395489012;0;2,562505982;0;0;0;0;0,120864047
0;0;0,21432767;4,31723688;0;0,010160781;0,019065394;0;3,323015922;0;0;0;0;0,167457365;0;0,174525408;3,135566377;0;2,643961387;0;0;0;0;0,113874773
0;0;0,231808452;4,400214685;0,069402642;0,084144899;0,177037308;0,083973703;5,051522127;0;0,063404441;0;0;0,200215177;0;0;2,351053463;0;2,180970332;0;0;0;0;0,03339016
0;0;0,246250917;4,576659171;0,101144078;0,165446538;0,150742159;0,12529639;5,292650211;0;0,073290937;0;0;0,193688786;0;0,001459838;3,733401087;0;2,900184646;0,125933951;0,075675074;0;0;0
0;0;0,256673738;4,282007231;0,063223653;0,115860285;0,0874097;0,062155921;4,794624109;0;0,071344994;2,308014395;0;0,063397735;0;0;3,841981368;0;1,351669339;0,659836334;0;0;0,073978714;0
0;0;0,624635959;4,337808216;0,150780678;0,093543493;0,135408242;0,075670462;5,10133873;0;0,077209747;2,683329544;0;0,094645748;0;0;3,992630123;0;0,215377543;0,349608961;0;0;3,224868985;0
0;0;0,709857861;4,531442028;0,118312568;0,017322012;0;0;0,385098401;0;0;2,590720863;0;0,065458635;0;0;4,244376685;0,067050476;0,104104735;0,50281706;0;0;3,033945579;0,086881893
0,258188405;3,161699841;2,121448214;0,631700029;0,372710596;0,110800391;0,096112831;3,040598277;0,372784508;0;0;0;0;2,777589254;0;0;0;0;0;0,224285142;0;0;5,301831398;0,091566744
0,191456844;2,880868142;2,07883168;0,464252979;0,324358057;0,014115418;0,02286011;2,007507462;0,163684948;0;0;0;0;1,793700144;0;0;0;0;0;0,213855639;0;0;4,890025645;0,050361308
0;0,210553055;1,932134551;0,683371754;0,281798357;0;0,185694793;0,82756947;0,16226842;3,423552965;0,204429934;0;0;0,263884973;0,117845569;0;0;0;0;0,130898386;0;0;5,013867132;0,09616432
0,092552113;0,046370269;0,943443833;0,540238774;0,094313959;0;0,795370067;0,604208362;0,127978035;2,948886014;0,19500666;0;0;0,206708186;0,140128571;0;0;0;0;0;0;0;3,327317423;0
0,906686233;0,362482262;2,445277305;0,842295939;0,462159999;0;1,177705228;0,723285811;0,192957806;3,20800455;0,261650138;0;0;0,451579199;0,140574555;0;0;0;0;0;0;0;3,515213795;0
1,599439393;0,199192638;2,755785652;0,427634864;0,569819869;0;2,768044221;0,657638519;0,100072165;3,135468385;0,18918867;0;0;0,160746037;0,087590582;0;0;0;0;0;0;0;2,800319795;0
1,565822568;0,280382843;2,19599323;0,843052409;0,362849571;0;2,163922675;1,628636547;0,252979931;3,493965002;0,340308799;0;0;0,391849654;0,246040019;0;0;0;0;0;0;0;2,70787397;0
0,347377891;0;1,145339896;0,578933826;0,152716407;0;2,165528518;0,527600805;0,143062934;2,451974457;0,129248655;0;0;0,1075521;0;0;0;0;0;0;0;0;2,029761974;0
0;0;1,577156136;0,403426162;0,185616585;0;1,117327943;0;0,552622521;2,377814604;0,487602306;0;0;1,268743642;0,098278082;0;0;0;0;0;0;0,056831384;0;1,410641346
0;0;2,866826165;0,56538359;0,709753519;0;1,951398987;0,040569253;0,355850459;3,171606489;2,716882589;0;0;2,229644412;0,366236095;0;0,147437012;0;0;0;0;0,093264023;0;3,164889282
0;0;2,660822309;3,656606716;0,732690001;0;1,385904477;1,367152752;1,158997795;1,105155993;2,535204041;0,058957693;0;2,092485593;0,14136403;0;0,753054847;0;0,152654003;0,194868113;0;0;0;1,243397785
0;0;0,404686097;5,510276037;0,070092422;0;0,375877215;0;0,194032507;0,018381997;0,751151129;0;0,037179225;0,379044912;0,037301982;0;0,007590272;4,733363138;0,084819791;0;0;0;0;1,785247804
0;0;0,477591319;5,110418194;0,024305834;0;0,1256705;0;0,11504908;0;0,036315502;0;0;0,128758817;0;0;0,98595267;3,24256313;0,217773854;0;0;0;0;0,028790505
0;0;0,288926957;4,068311259;0;0;0;0;0,059358756;0;0;0;0,174955628;2,640210932;0;0;4,450113236;0;1,323079144;1,892547555;0;0;0,081720196;0
0;0;0,186582682;4,422900604;0;0,017788648;0;0;0,496383254;0;0;0;0;0,164471941;0;0,157256073;3,237336568;0;2,529065919;0;0;0;0;0,969743407
0;0;0,247979662;4,69644147;0,07903149;0,153292292;0,190823406;0,067772744;4,725956858;0;0,060128069;0;0;0,275122774;0;0,008819264;3,233271757;0,001929907;2,442685985;0;0;0;0;2,928374333
0;0;0,25848446;4,32578372;0,097933893;0,079784218;0,159035971;0,127343784;5,353257243;0;0,069587295;0,102521949;0;0,149797893;0;0;3,605555284;0;2,696413138;0,978752;2,241298017;0;0;0
0;0;0,253748969;4,24915351;0,07103414;0;0,086272723;0,07772855;4,984208829;0;0,096283808;2,373234225;0;0,097483593;0;0;3,711996029;0;2,2946138;1,885105962;2,836921339;0;0;0
0;0;0,969446909;5,221334317;0,307031602;0,163682747;0,459504978;3,35906642;5,108624972;0,02053146;0,186740875;0,056471938;0;1,823011941;0,06424022;0;4,539855579;0;2,375043898;3,234727098;0,594479315;0;0;0,143146666
0;0;0,364169928;4,720359917;0,074441522;0;0,124437256;3,631934428;0,510669328;0;0,096699663;4,024757452;0;0,088872489;0;0,039729972;4,24532835;0;0,135387003;0,539876292;5,100907651;0;3,96084022;0
1,124036593;0,159134668;2,48014508;0,890722281;0,45580173;0;3,305791727;2,522719155;0,434668624;3,807416755;0,313532806;0,042203164;0;1,531842227;0,436650106;0;0;0;0;0,019251785;0;0;4,984855924;0,086115202
